"floatID"	"lon"	"lat"	"datetime_JULD"	"datetime_UTC"	"temp"	"sal"	"pCO2_MLR"	"press"	"flag"	"yr"	"mm"	"dd"	"ws"	"sst"	"sea_ice"
5904983	-76.996	-65.7	24544.7347222222	"2017-03-14 17:00:00"	2.424	33.631	381.8	4.1	0	2017	3	14	4.79486416396722	2.37463194692285	0
5904983	-78.759	-65.161	24564.7361111111	"2017-04-03 17:00:00"	1.297	33.66	394.8	4.2	0	2017	4	3	5.11376170947337	0.833468141370535	0
5904983	-76.781	-63.887	24584.79375	"2017-04-23 19:00:00"	0.994	33.576	386.7	4	0	2017	4	23	5.37954804835908	0.783039982497695	0
5904983	-72.866	-63.126	24604.8368055555	"2017-05-13 20:00:00"	0.952	33.599	392.6	4.3	0	2017	5	13	2.16151311676992	1.04834877656757	0
5904983	-71.928	-63.661	24614.9125	"2017-05-23 21:00:00"	1.358	33.67	399.5	4.2	0	2017	5	23	4.08016521021637	0.524063348286273	0
5904983	-71.604	-64.111	24634.9097222222	"2017-06-12 21:00:00"	0.043	33.63	390	4.2	0	2017	6	12	2.95826738741394	-0.27598815383119	0
5904983	-69.206	-63.8	24654.9381944444	"2017-07-02 22:00:00"	-1.324	33.757	396.9	4.4	0	2017	7	2	3.55829671185382	-1.01828397723958	0
5904983	-68.373	-63.525	24674.9840277778	"2017-07-22 23:00:00"	-1.383	33.71	392.7	2.7	0	2017	7	22	3.24828254675378	-1.67859196248054	0
5904983	-68.187	-63.526	24685.1125	"2017-08-02 02:00:00"	-1.792	33.77	397	6.6	0	2017	8	2	6.67438211363117	-1.73842204114324	2.23352367474313
5904984	-65.334	-60.236	24549.8361111111	"2017-03-19 20:00:00"	2.833	33.663	379.8	4	0	2017	3	19	11.1849062479566	2.26197626944089	0
5905995	-12.322	-66.004	25209.3513888889	"2019-01-08 08:00:00"	-0.0095	34.1003	315.5	7.47	0	2019	1	8	9.37170130670484	0.132438237039774	0
5905995	-12.485	-66.124	25219.3611111111	"2019-01-18 08:00:00"	0.3359	34.0968	312.3	7.68	0	2019	1	18	4.63982182864923	0.0818527981704562	0
5905995	-12.534	-66.203	25229.3993055555	"2019-01-28 09:00:00"	0.2599	34.1068	333.6	7.31	0	2019	1	28	6.9036400088028	0.873575660474061	0
5905995	-12.53	-66.17	25239.4409722222	"2019-02-07 10:00:00"	0.7463	34.1113	321.2	7.52	0	2019	2	7	14.4099161111011	0.79971598212496	0
5905995	-12.572	-66.209	25249.4590277778	"2019-02-17 11:00:00"	0.8131	34.1184	325.6	7.4	0	2019	2	17	15.2628742079008	1.12642301482248	0
5905995	-12.864	-66.296	25259.5555555555	"2019-02-27 13:00:00"	0.7156	34.1383	336.4	5.92	0	2019	2	27	7.7461591172516	0.952638058706871	0
5905995	-13.131	-66.344	25269.625	"2019-03-09 15:00:00"	0.6525	34.1415	339.2	7.09	0	2019	3	9	9.21857547009931	0.0493311988973543	0
5905995	-13.366	-66.415	25279.7305555556	"2019-03-19 17:00:00"	0.4906	34.1449	342.9	7.61	0	2019	3	19	10.6964776885393	0.264199994094663	0
5905995	-13.58	-66.451	25289.7631944445	"2019-03-29 18:00:00"	0.3031	34.136	342.8	7.71	0	2019	3	29	10.5565790827695	-0.692467184522158	0
5905995	-13.924	-66.532	25299.7930555556	"2019-04-08 19:00:00"	-0.0264	34.1488	351.1	7.84	0	2019	4	8	NA	NA	NA
5905995	-14.044	-66.51	25309.8277777778	"2019-04-18 19:00:00"	-0.53	34.1561	352.2	7.82	0	2019	4	18	NA	NA	NA
5905995	-14.158	-66.57	25319.9326388889	"2019-04-28 22:00:00"	-0.764	34.162	355.7	4.03	0	2019	4	28	NA	NA	NA
5905995	-14.163	-66.501	25330.0347222222	NA	-1.0042	34.1625	358.9	6.78	0	NA	NA	NA	NA	NA	NA
5905995	-14.299	-66.439	25340.0916666667	"2019-05-19 02:00:00"	-1.319	34.1659	359.4	7.36	0	2019	5	19	NA	NA	NA
5905995	-14.788	-66.403	25350.2180555556	"2019-05-29 05:00:00"	-1.4537	34.1937	368.3	7.68	0	2019	5	29	NA	NA	NA
5905078	-126.083	-66.389	24519.63125	"2017-02-17 15:00:00"	0.9447	33.5283	334	7.61	0	2017	2	17	1.8759726813174	-0.248762234439724	0
5905078	-125.784	-66.43	24529.6618055556	"2017-02-27 15:00:00"	0.7972	33.576	335.3	7.08	0	2017	2	27	2.14464688010314	1.00467837754367	0
5905078	-126.276	-66.293	24539.6784722222	"2017-03-09 16:00:00"	1.2857	33.5981	351.9	7.26	0	2017	3	9	2.03431069260538	0.828555501480333	0
5905078	-126.869	-66.205	24549.7069444444	"2017-03-19 16:00:00"	1.042	33.5926	348.6	7.26	0	2017	3	19	1.99613475229939	0.847206381063462	0
5905078	-127.227	-66.082	24559.8298611111	"2017-03-29 19:00:00"	0.7831	33.552	363.1	7.8	0	2017	3	29	3.48792119530922	0.548410547742073	0
5905078	-126.604	-65.775	24569.8729166667	"2017-04-08 20:00:00"	0.9874	33.5196	374.7	7.75	0	2017	4	8	4.76358060740864	0.81584798176437	0
5905078	-125.825	-66.099	24579.9298611111	"2017-04-18 22:00:00"	0.6627	33.5374	391.5	7.8	0	2017	4	18	3.52629288442723	0.816303981754178	0
5905078	-125.476	-66.344	24590.0090277778	NA	0.5084	33.5497	392.3	6.89	0	NA	NA	NA	NA	NA	NA
5905078	-125.468	-66.005	24600.0694444445	"2017-05-09 01:00:00"	0.2319	33.6122	403.3	7.71	0	2017	5	9	3.25556085954926	-0.101254397736782	0
5905078	-123.961	-66.082	24610.1923611111	"2017-05-19 04:00:00"	-0.535	33.6241	401.5	4.71	0	2017	5	19	1.85009574158468	-0.434151670295947	0
5905078	-121.998	-66.073	24620.3083333333	"2017-05-29 07:00:00"	-0.508	33.6421	405.9	7.71	0	2017	5	29	4.79610576716267	-0.69825342439282	0
5905078	-120.818	-66.189	24630.4555555555	"2017-06-08 10:00:00"	-0.77	33.6578	392.1	6.77	0	2017	6	8	5.59823023497439	-1.05783101635564	0
5905078	-120.582	-66.291	24640.5208333334	"2017-06-18 12:00:00"	-0.8937	33.693	401.4	7.26	0	2017	6	18	3.81686830847942	-1.65486748301083	0
5905077	-125.899	-65.013	24520.1611111111	"2017-02-18 03:00:00"	2.3159	33.6117	376.2	7.74	0	2017	2	18	1.31515199686264	-0.571630067223076	0
5905077	-125.712	-64.613	24530.2	"2017-02-28 04:00:00"	1.4043	33.6226	351.3	7.66	0	2017	2	28	1.7103556451191	1.51653180610287	0
5905077	-123.32	-64.51	24540.2645833333	"2017-03-10 06:00:00"	1.7933	33.6411	353.1	7.21	0	2017	3	10	2.49109488300884	1.84957595865875	0
5905077	-121.823	-64.541	24550.2597222222	"2017-03-20 06:00:00"	1.6586	33.6389	368.3	6.5	0	2017	3	20	3.09561006637897	1.87248443814671	0
5905077	-120.984	-64.36	24560.30625	"2017-03-30 07:00:00"	2.1672	33.7638	366.4	6.76	0	2017	3	30	2.61448380167015	1.61085836399451	0
5905077	-121.311	-63.653	24570.3770833333	"2017-04-09 09:00:00"	2.043	33.7713	371.6	7.56	0	2017	4	9	2.90177130128852	2.04451323430157	0
5905077	-119.217	-64.116	24580.3958333334	"2017-04-19 09:00:00"	1.7337	33.7703	367.8	7.81	0	2017	4	19	4.2044201914669	1.78768764004207	0
5905077	-120.585	-64.851	24590.3798611111	"2017-04-29 09:00:00"	1.7763	33.7933	370.2	6.62	0	2017	4	29	1.9270372811798	1.08766717568874	0
5905077	-121.796	-64.697	24600.5131944445	"2017-05-09 12:00:00"	1.4825	33.7772	370.8	4.01	0	2017	5	9	2.97040603265593	1.00915997744352	0
5905077	-121.922	-64.383	24610.5680555556	"2017-05-19 13:00:00"	0.8871	33.8283	376.1	6.72	0	2017	5	19	2.89244502113212	0.669799665028812	0
5905077	-120.881	-64.403	24620.6138888889	"2017-05-29 14:00:00"	0.608	33.848	373.7	7.39	0	2017	5	29	3.358336614094	0.804401262020236	0
5905077	-121.195	-64.768	24630.8423611111	"2017-06-08 20:00:00"	0.5344	33.8722	370.8	6.62	0	2017	6	8	3.24254915089093	0.389615991291399	0
5905077	-122.818	-65.238	24641.0118055556	NA	0.0012	33.8355	375.7	7.62	0	NA	NA	NA	NA	NA	NA
5905077	-121.412	-65.521	24651.1354166666	"2017-06-29 03:00:00"	-0.7558	33.7709	373.2	6.65	0	2017	6	29	1.67871609772963	-0.689608624586047	0
5905077	-118.692	-65.374	24661.2534722222	"2017-07-09 06:00:00"	-0.908	33.8509	379	7.47	0	2017	7	9	2.19789386850542	-0.421527830578121	0
5905077	-117.222	-65.644	24671.3041666667	"2017-07-19 07:00:00"	-1.4197	33.7123	359.9	6.13	0	2017	7	19	2.94965415916761	-1.11569485506228	4.03188132460811
5905077	-115.741	-65.283	24681.4486111111	"2017-07-29 10:00:00"	-1.713	33.7816	356.9	5.28	0	2017	7	29	2.81690701789789	-1.28874493119431	3.50860427653328
5905077	-113.898	-65.435	24691.6666666666	"2017-08-08 15:00:00"	-1.7572	33.8122	363.9	6.85	0	2017	8	8	3.45305435720824	-1.31519677060306	55.976335515904
5905077	-112.924	-65.472	24701.7208333333	"2017-08-18 17:00:00"	-1.7758	33.8182	350.7	6.21	0	2017	8	18	4.68389887963438	-1.36523948948452	48.1461004813177
5905077	-111.94	-65.509	24711.875	"2017-08-28 21:00:00"	-1.7796	33.8214	355.3	5.3	0	2017	8	28	4.46342973951236	-1.42840156807274	43.719806646744
5905077	-110.972	-65.545	24721.8673611111	"2017-09-07 20:00:00"	-1.789	33.8758	361.5	24.51	0	2017	9	7	4.11616388246812	-1.40635836856544	57.5875671296673
5905077	-110.004	-65.582	24731.8479166667	"2017-09-17 20:00:00"	-1.7207	33.905	372.6	4.47	0	2017	9	17	5.5612832280596	-1.47795996696502	57.2065543835497
5905077	-109.035	-65.618	24741.8493055556	"2017-09-27 20:00:00"	-1.7874	33.9175	362.6	19.94	0	2017	9	27	4.89488659947483	-1.5830399646163	63.1394818511014
5905077	-108.068	-65.655	24751.8305555555	"2017-10-07 19:00:00"	-1.7898	33.9293	358.2	21.71	0	2017	10	7	7.02902162288311	-1.61239996396005	73.8026154548948
5904857	-157.374	-75.188	24544.8034722222	"2017-03-14 19:00:00"	-1.7956	33.4953	330.5	11.86	0	2017	3	14	8.37882625645162	-1.50509004635862	2.78524589055553
5904857	-157.503	-75.153	24554.7736111111	"2017-03-24 18:00:00"	-1.8313	33.6246	350.5	16.69	0	2017	3	24	6.94469773421589	-1.57430652481151	1.77566312408714
5904857	-157.632	-75.117	24564.7368055555	"2017-04-03 17:00:00"	-1.7833	33.8524	350.5	4.9	0	2017	4	3	1.32262330388967	-1.54936892536891	66.1992155175018
5904857	-157.762	-75.082	24574.7444444444	"2017-04-13 17:00:00"	-1.8493	33.8001	351.3	20.81	0	2017	4	13	2.56854807544028	-1.73827996114641	85.4511330207802
5904857	-157.891	-75.046	24584.7118055555	"2017-04-23 17:00:00"	-1.847	33.8299	353.6	21.02	0	2017	4	23	2.76736552455822	-1.7368399611786	81.0725452625556
5904857	-158.021	-75.011	24594.7173611111	"2017-05-03 17:00:00"	-1.8521	33.8846	377	21.86	0	2017	5	3	7.09145008851255	-1.64277692328107	76.2575636005545
5904857	-158.15	-74.975	24604.6847222223	"2017-05-13 16:00:00"	-1.8517	33.9554	387.2	21.24	0	2017	5	13	5.26336763101907	-1.6875999622792	82.564475705994
5904857	-158.279	-74.94	24614.6645833333	"2017-05-23 15:00:00"	-1.8454	34.0291	398	19.58	0	2017	5	23	2.62343053524256	-1.73999996110797	88.6922683541298
5904857	-158.408	-74.904	24624.6673611111	"2017-06-02 16:00:00"	-1.8359	34.1074	418.4	21.57	0	2017	6	2	3.26790630965137	-1.7311668413054	92.7828438611213
5904857	-158.537	-74.869	24634.6368055556	"2017-06-12 15:00:00"	-1.8308	34.1291	424.6	21.45	0	2017	6	12	4.9673055438444	-1.78999995999038	95.7108022655929
5904857	-158.667	-74.833	24644.6319444445	"2017-06-22 15:00:00"	-1.8369	34.1511	427.5	23.5	0	2017	6	22	8.20097199681402	-1.76831996047497	87.1140399779672
5904857	-158.796	-74.798	24654.5951388889	"2017-07-02 14:00:00"	-1.8084	34.173	439.4	21.71	0	2017	7	2	3.1651726497243	-1.73999996110797	88.8814505390599
5904857	-158.925	-74.763	24664.5868055555	"2017-07-12 14:00:00"	-1.8233	34.1725	439.2	21.81	0	2017	7	12	2.85647456625044	-1.75999996066093	89.4166627683891
5904857	-159.054	-74.727	24674.5520833334	"2017-07-22 13:00:00"	-1.8034	34.1906	440.6	19.2	0	2017	7	22	9.43578011141562	-1.78707868005568	96.0998570901154
5904857	-159.184	-74.692	24684.5444444445	"2017-08-01 13:00:00"	-1.8012	34.1972	444.7	23.51	0	2017	8	1	2.76458888757822	-1.7799999602139	93.9731313917979
5904857	-159.313	-74.656	24694.5145833333	"2017-08-11 12:00:00"	-1.8203	34.2014	448.6	21.56	0	2017	8	11	6.90641448406443	-1.79341243991411	96.7011417539254
5904857	-159.442	-74.621	24704.4986111111	"2017-08-21 11:00:00"	-1.803	34.2016	444.5	20.64	0	2017	8	21	2.83511008807357	-1.76999996043742	90.2857068858103
5904857	-159.571	-74.585	24714.4534722222	"2017-08-31 10:00:00"	-1.7283	34.2108	454.7	6.74	0	2017	8	31	4.21116706164383	-1.76181436062038	91.826796748435
5904857	-159.7	-74.55	24724.4506944445	"2017-09-10 10:00:00"	-1.8071	34.1883	451.9	21.46	0	2017	9	10	6.47965922915758	-1.74999996088445	93.6188272616448
5904857	-159.829	-74.514	24734.4145833333	"2017-09-20 09:00:00"	-1.8336	34.1912	452.4	23.07	0	2017	9	20	7.54821940479594	-1.78555996008962	96.4332484302332
5904857	-159.959	-74.479	24744.4131944445	"2017-09-30 09:00:00"	-1.8209	34.2071	454.1	19.61	0	2017	9	30	8.58698921981936	-1.79999995976686	94.0978293432317
5904857	-160.088	-74.443	24754.3833333333	"2017-10-10 09:00:00"	-1.8009	34.2138	453.8	21.4	0	2017	10	10	7.94331055124529	-1.78999995999038	100
5904857	-160.217	-74.408	24764.3770833333	"2017-10-20 09:00:00"	-1.8431	34.2108	453.3	19.07	0	2017	10	20	10.8712067739999	-1.722639961496	93.7461196023856
5904857	-160.346	-74.373	24774.3375	"2017-10-30 08:00:00"	-1.8445	34.2036	455.5	21.38	0	2017	10	30	1.54643007480996	-1.74975996088982	90.436603419661
5904857	-160.476	-74.337	24784.3291666667	"2017-11-09 07:00:00"	-1.8295	34.2007	451.2	19.55	0	2017	11	9	8.48944418564068	-1.78847996002436	96.5243906386034
5904857	-160.605	-74.302	24794.3034722222	"2017-11-19 07:00:00"	-1.8384	34.197	452.5	22.27	0	2017	11	19	7.61595344837186	-1.77919996023178	96.3848694518393
5904857	-160.734	-74.266	24804.3013888889	"2017-11-29 07:00:00"	-1.8288	34.192	448	23.03	0	2017	11	29	8.20183775454337	-1.76681900050852	94.6957757519986
5904857	-160.863	-74.231	24814.2694444444	"2017-12-09 06:00:00"	-1.6849	34.1063	416.2	7.55	0	2017	12	9	5.1348143177716	-1.741519961074	91.4053755802588
5904857	-160.993	-74.195	24824.2715277778	"2017-12-19 06:00:00"	-1.7821	34.1489	438.9	20.77	0	2017	12	19	8.23795880882136	-1.63499836345494	82.3811495740303
5904857	-161.253	-74.124	24844.3479166667	"2018-01-08 08:00:00"	-1.6907	33.4725	402.3	7.48	0	2018	1	8	9.78746085052846	-1.23051997249574	31.7200023587955
5904857	-161.383	-74.088	24854.4013888889	"2018-01-18 09:00:00"	-1.5871	33.6024	381.4	16.69	0	2018	1	18	11.2454691817745	-1.12363997488469	22.8870218694391
5904857	-161.564	-74.102	24864.6368055556	"2018-01-28 15:00:00"	-1.2056	33.223	356.5	7.61	0	2018	1	28	10.1064895270507	-1.1055199752897	17.5371053631399
5904857	-161.754	-74.251	24874.8868055556	"2018-02-07 21:00:00"	-1.0447	33.0503	333	7.24	0	2018	2	7	4.92798217219556	-1.05244061647612	0
5904857	-161.594	-74.194	24885.0590277778	"2018-02-18 01:00:00"	-0.7755	33.3836	353.2	7.7	0	2018	2	18	6.34056930786865	-1.0744799759835	0
5904857	-161.298	-74.104	24895.2645833333	"2018-02-28 06:00:00"	-1.3052	33.1789	331.8	7.81	0	2018	2	28	4.45809509186891	-1.24999997206032	0
5904857	-160.958	-74.052	24905.44375	"2018-03-10 10:00:00"	-1.7539	33.2877	340.2	7.73	0	2018	3	10	7.31419799034243	-1.41707996832579	0
5904857	-161.48	-73.936	24915.5652777777	"2018-03-20 13:00:00"	-1.8207	33.606	378.1	21.27	0	2018	3	20	4.8273847776139	-1.54805516539827	19.0523686307691
5904857	-161.994	-73.821	24925.5319444444	"2018-03-30 12:00:00"	-1.8312	33.7764	385.9	21.82	0	2018	3	30	6.96002054212705	-1.65783996294439	80.4547239553705
5904857	-162.51	-73.706	24935.5347222222	"2018-04-09 12:00:00"	-1.8457	33.8375	390.9	21.73	0	2018	4	9	4.04713430493959	-1.70149036196873	78.6536642169238
5904857	-163.024	-73.592	24945.4944444444	"2018-04-19 11:00:00"	-1.817	33.9462	402.7	21.49	0	2018	4	19	4.32432345868631	-1.719999961555	83.7625486077307
5904857	-163.539	-73.477	24955.4618055555	"2018-04-29 11:00:00"	-1.8399	33.9835	405.9	21.11	0	2018	4	29	5.36201941247439	-1.71407996168733	86.241818963614
5904857	-164.054	-73.362	24965.4569444444	"2018-05-09 10:00:00"	-1.8025	34.0276	414.5	20.65	0	2018	5	9	4.06809115388095	-1.73999996110797	85.8063909337925
5904857	-164.568	-73.248	24975.4194444445	"2018-05-19 10:00:00"	-1.8385	34.0613	415.3	21.54	0	2018	5	19	4.32705750562032	-1.77884172023979	94.4418043233014
5904857	-165.084	-73.133	24985.4076388889	"2018-05-29 09:00:00"	-1.7133	34.1002	431.4	5.1	0	2018	5	29	6.27408626952117	-1.74999996088445	89.0790817482081
5904857	-165.598	-73.018	24995.3791666667	"2018-06-08 09:00:00"	-1.7187	34.1247	436.3	7.4	0	2018	6	8	2.8515178514997	-1.79999995976686	89.2849766685366
5904857	-166.114	-72.903	25005.3756944444	"2018-06-18 09:00:00"	-1.7697	34.1198	433.3	5.05	0	2018	6	18	4.53227744541199	-1.79999995976686	91.1788364239223
5904857	-166.635	-72.787	25015.4666666667	"2018-06-28 11:00:00"	-1.8012	34.1101	430.2	21.67	0	2018	6	28	8.65583632441513	-1.76999996043742	91.3617151791186
5904857	-167.15	-72.672	25025.4659722223	"2018-07-08 11:00:00"	-1.8009	34.1136	429.8	21.81	0	2018	7	8	8.10873816070435	-1.78999995999038	91.3719366576836
5904857	-167.664	-72.558	25035.4305555555	"2018-07-18 10:00:00"	-1.8036	34.1241	432.1	21.62	0	2018	7	18	8.86740462959186	-1.71494188166806	73.3029056778526
5904857	-168.18	-72.443	25045.4243055555	"2018-07-28 10:00:00"	-1.8145	34.1517	430.6	21.61	0	2018	7	28	6.70240656272822	-1.77704156028003	97.5719236907043
5904857	-169.21	-72.213	25065.3923611111	"2018-08-17 09:00:00"	-1.8009	34.1797	435.3	19.15	0	2018	8	17	3.54052169915853	-1.78999995999038	96.416562021497
5904857	-169.724	-72.099	25075.3513888889	"2018-08-27 08:00:00"	-1.822	34.1776	432	20.52	0	2018	8	27	3.62589555263894	-1.79999995976686	94.5270734289557
5904857	-170.24	-71.984	25085.35	"2018-09-06 08:00:00"	-1.8484	34.2079	436.8	21.38	0	2018	9	6	4.62576794766825	-1.7799999602139	94.3736754305753
5904857	-170.754	-71.869	25095.3125	"2018-09-16 07:00:00"	-1.8283	34.2081	436.4	23.76	0	2018	9	16	10.1829845200135	-1.78999995999038	90.9918988549569
5904857	-171.27	-71.754	25105.3104166667	"2018-09-26 07:00:00"	-1.8424	34.1795	436.8	21.15	0	2018	9	26	7.06595478575895	-1.7799999602139	92.6848824662645
5904857	-171.784	-71.64	25115.2743055555	"2018-10-06 06:00:00"	-1.8197	34.1977	437.1	22.28	0	2018	10	6	5.66075864175804	-1.77059996042401	89.9724227793523
5904857	-172.813	-71.41	25135.2291666666	"2018-10-26 05:00:00"	-1.8492	34.1802	435.8	21.47	0	2018	10	26	13.4170894775315	-1.76999996043742	86.5073994335466
5904857	-173.329	-71.295	25145.2305555556	"2018-11-05 05:00:00"	-1.8368	34.1728	435.6	21.37	0	2018	11	5	10.0090701431042	-1.77058876042426	84.3692643897636
5904857	-176.431	-70.604	25205.3409722223	"2019-01-04 08:00:00"	-1.4276	33.4513	406.4	7.65	0	2019	1	4	5.91563013861249	-1.14513181440431	5.75238683083672
5904857	-176.957	-70.487	25215.5402777778	"2019-01-14 12:00:00"	-0.6543	33.6529	423.1	5.71	0	2019	1	14	7.62989957587474	-1.1743199737519	0
5904857	-178.046	-70.104	25225.6722222222	"2019-01-24 16:00:00"	-0.5013	33.6074	419	6.99	0	2019	1	24	6.60408763846628	-1.38726908899212	0
5904857	-179.243	-70.113	25235.9076388889	"2019-02-03 21:00:00"	-0.5897	33.7763	418.4	4.49	0	2019	2	3	5.75313740549295	-0.231359994828701	0
5904857	-179.856	-70.285	25246.0486111111	"2019-02-14 01:00:00"	-0.3998	33.7924	418.2	7.64	0	2019	2	14	5.51518611409185	-0.559427187495826	0
5904857	-179.606	-70.421	25256.2743055555	"2019-02-24 06:00:00"	-0.7131	33.8679	412.6	4.95	0	2019	2	24	6.65194208901646	-0.829199981465932	0
5904857	-179.613	-70.456	25266.4270833334	"2019-03-06 10:00:00"	-0.6811	33.8364	410.6	7.35	0	2019	3	6	4.7796346236257	-0.709844464133739	0
5904857	-179.364	-70.395	25276.6451388889	"2019-03-16 15:00:00"	-0.9232	33.9727	414.8	7.85	0	2019	3	16	6.92327275069015	-1.20852477298737	0
5904857	-179.124	-70.353	25286.7909722222	"2019-03-26 18:00:00"	-1.2993	34.006	407.8	7.33	0	2019	3	26	9.9538102410447	-1.65089052309972	0
5904857	-178.668	-70.285	25297.0138888889	NA	-1.7273	34.0022	397	7.74	0	NA	NA	NA	NA	NA	NA
5904857	-178.722	-70.23	25307.16875	"2019-04-16 04:00:00"	-1.8623	34.0717	401.4	21.65	0	2019	4	16	NA	NA	NA
5904857	-178.775	-70.177	25317.1416666667	"2019-04-26 03:00:00"	-1.8574	34.1407	404.7	21.51	0	2019	4	26	NA	NA	NA
5904857	-178.828	-70.123	25327.1361111111	"2019-05-06 03:00:00"	-1.8428	34.1593	409.7	21.59	0	2019	5	6	NA	NA	NA
5904857	-178.881	-70.069	25337.1020833333	"2019-05-16 02:00:00"	-1.842	34.1893	413.6	21.79	0	2019	5	16	NA	NA	NA
5904857	-178.934	-70.015	25347.0951388889	"2019-05-26 02:00:00"	-1.8558	34.2218	417.5	22.67	0	2019	5	26	NA	NA	NA
5904857	-178.987	-69.962	25357.05625	"2019-06-05 01:00:00"	-1.8461	34.2358	420.7	21.03	0	2019	6	5	NA	NA	NA
5904857	-179.04	-69.908	25367.0548611111	"2019-06-15 01:00:00"	-1.8356	34.2397	422.6	21.52	0	2019	6	15	NA	NA	NA
5904857	-179.093	-69.854	25377.0270833333	NA	-1.7968	34.2456	429.2	21.24	0	NA	NA	NA	NA	NA	NA
5904857	-179.147	-69.8	25387.0340277777	NA	-1.8284	34.2481	427.5	21.51	0	NA	NA	NA	NA	NA	NA
5904857	-179.2	-69.747	25397.0027777777	NA	-1.83	34.2577	430.2	21.21	0	NA	NA	NA	NA	NA	NA
5904857	-179.253	-69.693	25407.0097222222	NA	-1.8342	34.2555	437.1	21.66	0	NA	NA	NA	NA	NA	NA
5904857	-179.306	-69.639	25416.9715277777	"2019-08-03 23:00:00"	-1.8475	34.2661	431.9	19.26	0	2019	8	3	NA	NA	NA
5904857	-179.412	-69.532	25436.9277777778	"2019-08-23 22:00:00"	-1.838	34.2769	439.9	20.46	0	2019	8	23	NA	NA	NA
5904857	-179.465	-69.478	25446.9340277778	"2019-09-02 22:00:00"	-1.8414	34.2802	442	21.7	0	2019	9	2	NA	NA	NA
5904857	-179.518	-69.424	25456.8986111111	"2019-09-12 21:00:00"	-1.8426	34.2872	441.1	22.32	0	2019	9	12	NA	NA	NA
5904857	179.844	-68.778	25576.8951388889	"2020-01-10 21:00:00"	-0.6148	33.6858	412.6	7.74	0	2020	1	10	NA	NA	NA
5904981	-128.458	-68.257	24480.4243055555	"2017-01-09 10:00:00"	-0.0323	33.6961	416.4	7.94	0	2017	1	9	1.67908640021955	-0.0434329590291989	0
5904981	-128.288	-68.287	24490.4131944445	"2017-01-19 09:00:00"	0.4138	33.6606	331.2	6.7	0	2017	1	19	3.14475420677931	-0.0133299197020466	0
5904981	-128.321	-68.312	24500.3951388889	"2017-01-29 09:00:00"	0.0639	33.7007	370.5	6.1	0	2017	1	29	2.08049684659221	0.124775677211046	0
5904981	-127.662	-68.344	24510.3826388889	"2017-02-08 09:00:00"	0.3596	33.6927	354	7.71	0	2017	2	8	5.8790442162646	0.160159996420147	0
5904981	-127.485	-68.313	24520.4256944444	"2017-02-18 10:00:00"	0.6366	33.6008	337.9	7.71	0	2017	2	18	1.07419957715463	-0.531708788115389	0
5904981	-127.642	-68.322	24530.5	"2017-02-28 12:00:00"	0.5711	33.6278	349.9	7.52	0	2017	2	28	3.38743707782258	0.601926706545887	0
5904981	-127.132	-68.484	24540.5784722222	"2017-03-10 13:00:00"	0.5019	33.5925	363.9	7.46	0	2017	3	10	5.84403624281077	0.234755834752802	0
5904981	-126.845	-68.577	24550.6472222222	"2017-03-20 15:00:00"	0.3832	33.5887	362.9	7.86	0	2017	3	20	4.82307598292216	0.427420790446402	0
5904981	-127.119	-68.691	24560.7159722223	"2017-03-30 17:00:00"	0.1448	33.5702	363.7	7.33	0	2017	3	30	2.98792212065744	-0.150033276646494	0
5904981	-127.1	-68.823	24570.7944444445	"2017-04-09 19:00:00"	-0.1153	33.5774	369.7	7.81	0	2017	4	9	4.8129615549791	-0.390703991267085	0
5904981	-127.086	-68.914	24580.8479166667	"2017-04-19 20:00:00"	-0.2953	33.5837	372.1	7.62	0	2017	4	19	5.10420913896572	-0.592686706752423	0
5904981	-126.917	-68.859	24590.9715277777	"2017-04-29 23:00:00"	-0.5183	33.5818	374.6	7.46	0	2017	4	29	2.43916556874147	-0.859759980782872	0
5904981	-126.946	-68.805	24600.9888888889	"2017-05-09 23:00:00"	-0.8221	33.6381	382.8	7.43	0	2017	5	9	3.08912574570698	-0.929350379227396	0
5904981	-127.132	-68.918	24611.0479166667	"2017-05-20 01:00:00"	-1.2604	33.6813	385.8	5.93	0	2017	5	20	1.70836918660044	-1.2828799713254	0
5904981	-127.174	-68.961	24621.0708333333	"2017-05-30 01:00:00"	-1.3818	33.7402	392.5	7.31	0	2017	5	30	5.11984765125934	-1.49716572653574	0
5905638	173.524	-67.616	24921.6152777778	"2018-03-26 14:00:00"	-0.6888	34.0341	383.2	7.09	0	2018	3	26	3.75964037236832	-0.940356298981398	0
5905638	173.68	-67.62	24931.6520833333	"2018-04-05 15:00:00"	-1.0515	34.1041	408	7.39	0	2018	4	5	2.47543650018982	-1.35135596979484	0
5905638	173.865	-67.634	24941.8354166667	"2018-04-15 20:00:00"	-1.2563	34.1188	402.8	7.69	0	2018	4	15	4.3265004195693	-1.15996317407281	0
5905638	173.973	-67.755	24951.8805555556	"2018-04-25 21:00:00"	-1.6162	34.1028	428	6.48	0	2018	4	25	3.84441883590675	-1.36984316938162	15.7234432842075
5905638	173.99	-67.785	24962.0611111111	"2018-05-06 01:00:00"	-1.8036	34.123	426.8	21.2	0	2018	5	6	4.3274594484818	-1.47154396710843	75.8872232340429
5905638	174.007	-67.814	24972.0576388889	"2018-05-16 01:00:00"	-1.8375	34.1905	440.4	21.55	0	2018	5	16	3.4573088823698	-1.719999961555	94.5826565059121
